order_id,customer_id,product_id,order_date,quantity,unit_price,status
O05541,C1311,P010,2024-06-30,1,2146.56,completed
O05542,C0903,P008,2022-12-09,3,2669.88,pending
O05543,C0348,P015,2024-06-30,3,3827.86,pending
O05544,C1526,P006,2024-01-23,1,1220.99,pending
O05545,C0767,P034,2023-09-09,1,802.25,returned
O05546,C0768,P023,2023-06-12,2,548.02,completed
O05547,C1983,P037,2023-12-27,1,3155.43,completed
O05548,C0118,P023,2024-06-30,2,583.5,pending
O05549,C0172,P039,2024-06-30,3,3312.06,completed
O05550,C1000,P014,2024-06-30,5,510.65,returned
O05551,C0058,P039,2024-06-30,2,3350.8,completed
O05552,C0089,P023,2024-04-08,2,575.41,completed
O05553,C1901,P010,2024-06-30,5,2101.6,completed
O05554,C1908,P030,2023-07-16,1,882.33,returned
O05555,C1772,P001,2024-06-30,2,1761.84,completed
O05556,C0961,P021,2024-06-30,1,2037.68,completed
O05557,C0922,P038,2022-10-15,2,2356.31,completed
O05558,C1557,P025,2024-05-16,3,2498.81,completed
O05559,C0249,P028,2024-06-30,2,3016.06,completed
O05560,C0055,P015,2023-09-16,1,3294.86,completed
O05561,C1208,P037,2022-11-03,1,3053.49,returned
O05562,C0101,P013,2023-04-13,5,3328.25,returned
O05563,C1366,P034,2023-08-20,1,875.31,pending
O05564,C0946,P032,2024-06-30,3,2744.56,completed
O05565,C0569,P038,2024-06-30,1,2573.69,pending
O05566,C0266,P007,2022-09-30,2,380.08,pending
O05567,C1862,P020,2024-06-16,1,3846.08,returned
O05568,C0415,P021,2024-06-30,5,1944.0,pending
O05569,C1405,P038,2023-01-27,3,2351.93,completed
O05570,C1773,P014,2024-02-08,1,499.19,pending
O05571,C1913,P030,2024-06-30,3,915.7,pending
O05572,C0358,P003,2024-06-30,1,3235.82,returned
O05573,C0957,P034,2023-09-05,1,814.77,completed
O05574,C1109,P036,2023-07-18,1,1367.2,returned
O05575,C0537,P029,2023-12-22,4,1097.45,returned
O05576,C1244,P024,2024-05-23,3,643.57,pending
O05577,C1366,P022,2024-06-30,2,987.01,pending
O05578,C0482,P025,2024-06-30,2,2410.64,completed
O05579,C0364,P010,2023-10-02,3,2279.62,pending
O05580,C0410,P025,2024-06-30,4,2347.28,pending
O05581,C0253,P025,2022-08-03,3,2226.36,completed
O05582,C1165,P038,2024-06-30,2,2376.81,completed
O05583,C1390,P014,2023-06-25,2,499.62,pending
O05584,C0980,P014,2023-07-30,1,533.09,pending
O05585,C0272,P031,2024-06-30,1,4027.02,completed
O05586,C0365,P011,2024-06-30,1,3687.34,completed
O05587,C1589,P032,2024-06-30,1,2625.14,completed
O05588,C0382,P011,2024-06-30,1,3838.18,pending
O05589,C0404,P024,2022-11-11,1,604.28,completed
O05590,C1640,P009,2023-09-17,2,1145.14,returned
O05591,C1046,P022,2024-06-30,4,937.63,completed
O05592,C1163,P018,2024-06-30,2,1860.81,returned
O05593,C0765,P004,2024-06-30,1,2733.84,returned
O05594,C1485,P037,2024-06-30,1,2928.31,completed
O05595,C1874,P020,2024-04-22,1,3658.5,completed
O05596,C0717,P033,2023-07-14,4,3678.04,completed
O05597,C1014,P003,2024-06-30,3,3119.68,returned
O05598,C0324,P040,2024-05-02,1,1010.13,completed
O05599,C0780,P024,2024-06-30,1,616.74,returned
O05600,C0382,P017,2024-06-30,1,3014.32,returned
O05601,C1098,P030,2024-06-30,5,926.57,pending
O05602,C0646,P002,2023-10-06,1,1147.24,completed
O05603,C1586,P018,2023-10-25,1,1658.3,completed
O05604,C0033,P010,2024-06-29,3,2257.61,pending
O05605,C0971,P040,2022-11-09,1,1053.32,pending
O05606,C0308,P001,2024-06-30,1,1800.41,completed
O05607,C1035,P040,2024-06-30,1,1162.33,pending
O05608,C1314,P014,2023-01-08,5,543.34,pending
O05609,C0503,P029,2023-06-18,5,1104.61,pending
O05610,C0629,P005,2024-06-30,1,1243.2,returned
O05611,C0077,P020,2024-06-30,1,3516.32,completed
O05612,C1784,P019,2024-06-30,3,3766.31,completed
O05613,C0788,P020,2022-09-15,3,3480.77,completed
O05614,C0582,P011,2023-05-07,1,3439.94,completed
O05615,C1701,P022,2023-11-18,2,1067.34,pending
O05616,C1453,P011,2024-06-30,1,3482.37,completed
O05617,C0009,P006,2024-06-30,3,1109.45,completed
O05618,C0470,P025,2024-06-30,1,2207.14,pending
O05619,C1897,P017,2023-07-17,1,2759.86,completed
O05620,C0855,P016,2023-12-11,4,3717.64,completed
O05621,C0106,P037,2024-06-30,5,2956.19,returned
O05622,C0389,P009,2023-08-11,1,1254.62,completed
O05623,C1516,P001,2024-06-30,4,1695.98,completed
O05624,C0999,P026,2024-06-30,1,1360.16,pending
O05625,C0692,P017,2023-08-14,2,2777.39,completed
O05626,C0553,P013,2024-03-01,1,3164.95,returned
O05627,C0737,P009,2022-08-06,2,1323.96,pending
O05628,C1639,P022,2023-05-09,4,1051.41,completed
O05629,C1131,P029,2023-02-23,2,1063.64,completed
O05630,C1489,P036,2024-06-30,1,1354.55,completed
O05631,C0364,P038,2023-08-15,1,2326.19,pending
O05632,C1767,P007,2022-05-09,2,363.44,pending
O05633,C1865,P018,2024-06-30,2,1711.17,completed
O05634,C0015,P014,2024-05-17,3,560.14,returned
O05635,C1846,P038,2024-06-30,1,2340.49,completed
O05636,C0845,P010,2024-06-30,1,2026.88,completed
O05637,C1681,P002,2024-06-30,1,1065.64,completed
O05638,C0312,P040,2023-03-16,4,1118.56,completed
O05639,C0893,P033,2024-06-30,2,3962.43,returned
O05640,C0746,P020,2024-01-20,2,3687.67,completed
O05641,C0949,P039,2024-01-10,1,3579.51,returned
O05642,C1817,P021,2024-06-30,4,2134.13,returned
O05643,C0640,P037,2024-03-21,1,3226.77,completed
O05644,C0392,P008,2023-03-13,2,2529.63,completed
O05645,C0202,P004,2024-02-15,2,2699.72,completed
O05646,C0210,P026,2024-06-30,3,1364.35,completed
O05647,C1818,P019,2024-01-16,1,3404.91,completed
O05648,C1490,P010,2023-04-26,4,2291.66,completed
O05649,C0809,P026,2024-01-02,1,1264.9,completed
O05650,C1599,P001,2023-05-17,5,1738.92,completed
O05651,C0326,P035,2024-06-30,1,1321.84,returned
O05652,C0971,P002,2023-03-17,1,1035.76,completed
O05653,C1335,P038,2024-01-25,3,2491.12,returned
O05654,C1451,P031,2024-06-30,1,4529.15,returned
O05655,C0997,P005,2023-10-02,1,1310.71,completed
O05656,C1626,P004,2024-04-13,1,2679.07,completed
O05657,C1808,P005,2024-06-30,1,1315.47,pending
O05658,C1464,P010,2024-06-30,1,2146.39,completed
O05659,C0706,P012,2024-06-30,1,1174.18,completed
O05660,C0895,P035,2024-06-30,2,1200.73,completed
O05661,C0995,P015,2024-05-28,2,3478.4,completed
O05662,C0450,P007,2024-02-29,3,364.01,pending
O05663,C1181,P025,2024-04-10,2,2557.05,completed
O05664,C1592,P036,2024-06-30,2,1462.52,returned
O05665,C1812,P018,2023-02-01,1,1879.57,completed
O05666,C1851,P015,2023-11-13,1,3649.9,completed
O05667,C1186,P005,2024-06-30,3,1326.31,pending
O05668,C1215,P006,2023-07-29,2,1123.08,completed
O05669,C1449,P004,2024-06-30,1,2671.87,completed
O05670,C1016,P024,2024-06-30,1,637.87,completed
O05671,C1160,P037,2024-06-30,2,3169.61,returned
O05672,C0406,P030,2024-06-30,1,870.69,returned
O05673,C0257,P016,2022-03-17,2,3409.05,completed
O05674,C1868,P023,2024-04-11,1,573.6,completed
O05675,C1132,P023,2024-06-30,1,519.35,completed
O05676,C1194,P022,2024-06-30,1,1071.31,completed
O05677,C1450,P021,2022-07-16,2,1940.45,completed
O05678,C1192,P014,2024-06-30,2,508.84,completed
O05679,C0054,P027,2024-06-30,1,1663.26,completed
O05680,C1763,P015,2024-06-30,1,3499.56,pending
O05681,C0021,P002,2023-04-04,1,1099.44,returned
O05682,C1809,P010,2024-01-28,1,2031.64,returned
O05683,C1728,P030,2024-05-26,3,948.22,completed
O05684,C1810,P012,2024-06-30,1,1279.89,completed
O05685,C0287,P006,2024-06-30,1,1229.68,pending
O05686,C1672,P037,2024-05-26,3,2954.15,completed
O05687,C1382,P021,2023-04-04,4,2134.96,completed
O05688,C0145,P029,2024-05-29,2,1220.29,returned
O05689,C0501,P014,2024-06-30,1,504.73,completed
O05690,C0489,P002,2023-11-17,5,1101.69,completed
O05691,C1995,P004,2024-06-06,3,2637.62,completed
O05692,C1601,P017,2023-12-09,2,2748.64,completed
O05693,C1668,P007,2024-06-30,2,354.62,returned
O05694,C0610,P024,2024-06-30,2,650.06,completed
O05695,C0265,P033,2024-06-30,1,3677.6,completed
O05696,C0049,P006,2024-06-30,1,1088.55,completed
O05697,C1992,P005,2024-06-30,1,1289.93,pending
O05698,C0913,P013,2024-06-30,1,3093.26,pending
O05699,C1243,P031,2024-06-30,3,4449.11,completed
O05700,C1362,P002,2024-02-21,1,1126.75,returned
O05701,C0524,P014,2023-12-18,1,489.85,completed
O05702,C0843,P005,2024-01-09,4,1342.77,completed
O05703,C1728,P001,2024-02-06,1,1830.78,completed
O05704,C0409,P016,2024-01-25,1,3602.65,returned
O05705,C1170,P009,2024-06-30,1,1222.75,completed
O05706,C1403,P009,2024-06-30,2,1247.53,completed
O05707,C0867,P030,2024-06-30,1,823.3,returned
O05708,C1628,P034,2022-09-15,3,831.62,pending
O05709,C1928,P036,2024-06-30,1,1471.45,returned
O05710,C1006,P031,2023-12-17,2,4492.63,completed
O05711,C0446,P031,2024-05-22,1,3918.56,completed
O05712,C1243,P006,2024-06-30,2,1170.93,pending
O05713,C0935,P011,2024-06-30,1,3633.46,completed
O05714,C0080,P024,2024-06-27,1,606.55,completed
O05715,C1515,P027,2023-07-17,4,1792.2,completed
O05716,C1322,P015,2024-01-03,1,3605.95,completed
O05717,C1022,P026,2024-06-30,3,1407.1,completed
O05718,C0508,P007,2024-03-15,1,383.67,completed
O05719,C1045,P040,2024-06-30,1,1104.76,pending
O05720,C1306,P016,2023-07-05,2,3834.6,completed
O05721,C0741,P020,2023-04-11,2,3731.85,pending
O05722,C0375,P006,2024-06-30,2,1122.6,completed
O05723,C1932,P015,2023-12-30,2,3785.45,returned
O05724,C0018,P004,2023-06-11,2,2733.06,completed
O05725,C1573,P013,2024-06-30,1,3413.06,completed
O05726,C0113,P023,2024-06-30,1,561.83,completed
O05727,C1548,P021,2024-01-16,1,2129.4,completed
O05728,C0922,P038,2023-12-04,2,2475.97,pending
O05729,C1792,P035,2024-06-30,5,1278.5,completed
O05730,C1320,P007,2023-09-17,3,355.41,completed
O05731,C0933,P001,2023-04-18,4,1654.16,pending
O05732,C0636,P005,2024-06-30,5,1338.1,completed
O05733,C0825,P029,2023-11-16,1,1136.12,completed
O05734,C1828,P007,2024-06-30,4,354.89,completed
O05735,C1131,P027,2024-01-07,1,1712.86,completed
O05736,C1948,P010,2024-06-30,5,2028.76,completed
O05737,C0616,P004,2024-06-30,2,2567.93,returned
O05738,C0963,P008,2022-08-28,3,2953.7,pending
O05739,C0949,P001,2024-06-30,1,1693.53,returned
O05740,C1591,P019,2023-01-10,2,3389.62,completed
O05741,C0950,P009,2024-06-30,1,1203.6,returned
O05742,C1583,P037,2024-06-30,5,3210.09,completed
O05743,C1231,P004,2024-06-30,3,2599.32,completed
O05744,C0535,P033,2023-04-24,5,4143.18,returned
O05745,C1279,P033,2024-06-30,4,3996.28,completed
O05746,C0828,P011,2024-06-30,1,3348.39,pending
O05747,C0249,P013,2024-06-30,1,3334.76,completed
O05748,C0502,P016,2023-04-15,1,3560.82,completed
O05749,C1412,P024,2023-11-23,1,661.29,completed
O05750,C0950,P039,2024-06-30,1,3667.07,completed
O05751,C0045,P018,2024-06-30,1,1845.82,completed
O05752,C0406,P023,2024-06-30,4,575.82,returned
O05753,C0607,P022,2023-04-24,1,959.11,completed
O05754,C1793,P010,2024-05-03,1,2010.19,completed
O05755,C0529,P005,2023-05-13,1,1349.23,completed
O05756,C1311,P002,2024-06-30,1,1099.0,completed
O05757,C1510,P038,2023-03-22,1,2608.63,completed
O05758,C1785,P012,2024-02-27,1,1250.19,completed
O05759,C0336,P028,2024-03-23,3,2818.72,completed
O05760,C1533,P013,2024-06-30,2,3420.1,completed
O05761,C1588,P008,2024-02-13,1,2700.25,completed
O05762,C1369,P037,2024-06-30,2,2933.43,completed
O05763,C0847,P006,2024-06-30,2,1222.96,completed
O05764,C0645,P029,2024-02-19,3,1229.28,completed
O05765,C1097,P026,2022-11-14,2,1405.32,pending
O05766,C0756,P035,2024-01-18,1,1332.41,pending
O05767,C1674,P020,2024-05-16,5,3392.98,completed
O05768,C0274,P023,2024-06-09,2,556.88,completed
O05769,C1047,P014,2024-06-30,4,541.16,completed
O05770,C1794,P011,2024-06-20,2,3353.06,completed
O05771,C1897,P021,2023-12-23,1,1987.55,pending
O05772,C0181,P029,2024-05-16,3,1111.94,completed
O05773,C1868,P023,2023-01-09,1,566.71,returned
O05774,C1009,P031,2023-09-09,1,4397.64,completed
O05775,C1159,P017,2023-12-13,3,2854.34,completed
O05776,C0875,P004,2023-10-15,1,2339.47,pending
O05777,C1090,P009,2023-07-19,1,1237.48,completed
O05778,C1967,P030,2024-06-30,1,863.37,completed
O05779,C1018,P038,2024-06-30,1,2649.84,pending
O05780,C0721,P019,2024-06-30,2,3479.21,pending
O05781,C0207,P008,2023-08-13,1,2894.5,completed
O05782,C0959,P024,2024-06-30,1,680.82,completed
O05783,C1236,P003,2024-04-13,1,3277.3,pending
O05784,C1708,P015,2024-06-30,1,3660.39,completed
O05785,C0960,P029,2024-01-07,2,1118.66,completed
O05786,C0739,P007,2024-02-16,2,371.96,completed
O05787,C1405,P004,2023-11-12,1,2489.11,completed
O05788,C1536,P038,2024-06-30,1,2564.11,pending
O05789,C1042,P017,2024-05-24,4,3188.71,returned
O05790,C1141,P023,2023-10-11,1,586.37,returned
O05791,C0186,P038,2024-06-30,4,2522.02,completed
O05792,C0689,P039,2022-12-27,2,3711.73,pending
O05793,C0726,P033,2024-06-30,4,3740.03,completed
O05794,C1487,P032,2023-03-18,2,2533.13,completed
O05795,C0900,P034,2022-12-14,1,864.81,completed
O05796,C1848,P011,2023-04-24,1,3903.21,returned
O05797,C1767,P009,2023-11-23,1,1149.05,returned
O05798,C1881,P002,2022-10-06,3,1061.14,completed
O05799,C0570,P022,2024-06-30,2,952.71,completed
O05800,C1132,P015,2024-06-30,2,3849.11,completed
O05801,C0718,P009,2022-11-08,2,1288.93,pending
O05802,C1472,P011,2024-02-26,1,3791.36,completed
O05803,C1391,P022,2024-03-31,2,964.34,pending
O05804,C1471,P029,2023-06-06,3,1211.42,returned
O05805,C0987,P012,2023-09-29,1,1158.58,completed
O05806,C0445,P030,2023-05-30,1,923.85,returned
O05807,C1066,P039,2024-06-30,1,3627.08,completed
O05808,C0164,P008,2024-01-16,1,2579.64,completed
O05809,C1003,P011,2024-05-27,1,3449.26,completed
O05810,C1954,P034,2024-06-30,1,868.42,returned
O05811,C1990,P014,2024-06-13,4,484.66,completed
O05812,C0976,P008,2023-11-01,5,2676.58,completed
O05813,C1148,P036,2023-12-17,1,1472.02,completed
O05814,C0063,P037,2024-06-30,5,2806.16,pending
O05815,C0430,P030,2024-03-19,1,929.87,completed
O05816,C0216,P040,2022-12-18,1,1038.15,completed
O05817,C1928,P020,2023-11-05,2,3316.82,completed
O05818,C1402,P030,2024-05-13,2,953.93,pending
O05819,C1309,P002,2024-05-26,2,1085.28,completed
O05820,C0001,P004,2024-06-30,1,2407.12,pending
O05821,C1342,P031,2024-06-30,1,3973.26,completed
O05822,C1070,P018,2024-06-30,1,1698.28,completed
O05823,C1168,P003,2023-05-03,1,3156.74,completed
O05824,C1661,P040,2024-03-28,2,1086.3,completed
O05825,C0236,P024,2024-06-30,1,644.27,completed
O05826,C0343,P001,2023-11-10,3,1808.03,pending
O05827,C0117,P001,2023-12-18,4,1730.16,completed
O05828,C0953,P001,2023-03-09,1,1879.13,completed
O05829,C0250,P002,2024-02-02,1,1103.36,pending
O05830,C0867,P023,2024-06-30,2,573.62,completed
O05831,C0698,P035,2024-06-30,1,1360.9,pending
O05832,C0694,P007,2024-06-30,1,356.14,pending
O05833,C1698,P012,2024-05-09,4,1194.19,pending
O05834,C0597,P026,2024-06-30,1,1286.09,returned
O05835,C1957,P007,2024-01-23,2,361.24,completed
O05836,C0081,P015,2024-06-30,2,3450.11,completed
O05837,C1871,P017,2023-03-11,4,2806.52,returned
O05838,C1796,P017,2024-03-13,2,3184.48,pending
O05839,C1782,P037,2024-06-30,4,2833.1,returned
O05840,C0920,P003,2024-06-30,1,3524.56,pending
O05841,C1377,P027,2024-06-30,2,1772.08,completed
O05842,C1092,P029,2024-06-30,1,1059.3,completed
O05843,C0112,P028,2023-11-22,1,2686.42,returned
O05844,C0594,P033,2024-06-29,1,3780.28,pending
O05845,C0922,P040,2023-12-26,4,1042.38,returned
O05846,C0108,P011,2022-04-25,1,3460.47,completed
O05847,C0884,P023,2024-06-30,2,557.28,completed
O05848,C1898,P016,2024-06-30,5,3665.44,completed
O05849,C0554,P001,2023-08-15,1,1788.16,pending
O05850,C0412,P023,2024-06-08,1,549.39,returned
O05851,C0765,P038,2024-06-30,1,2466.3,pending
O05852,C0286,P015,2024-04-23,2,3844.2,completed
O05853,C0962,P022,2024-06-28,3,955.77,completed
O05854,C0798,P012,2024-06-30,5,1147.56,completed
O05855,C0010,P036,2024-06-28,3,1448.77,pending
O05856,C1767,P023,2023-08-23,3,514.35,completed
O05857,C0291,P020,2024-06-30,1,3736.72,returned
O05858,C0041,P038,2022-07-22,2,2584.33,completed
O05859,C1793,P032,2023-06-15,3,2501.21,pending
O05860,C0095,P014,2024-06-30,1,555.11,completed
O05861,C0150,P026,2024-04-02,1,1288.52,pending
O05862,C1056,P028,2023-03-01,2,2864.14,pending
O05863,C1823,P039,2024-06-30,5,3456.06,returned
O05864,C1672,P032,2022-09-25,3,2591.97,completed
O05865,C1022,P025,2024-05-12,1,2290.34,completed
O05866,C0507,P003,2024-06-24,5,3465.21,pending
O05867,C0163,P032,2024-01-30,5,2790.01,completed
O05868,C0404,P036,2023-02-18,1,1496.67,returned
O05869,C0489,P030,2024-06-30,1,936.37,completed
O05870,C1827,P032,2024-06-30,3,2764.79,completed
O05871,C0523,P033,2023-08-27,1,3707.14,completed
O05872,C0595,P032,2023-09-30,1,2527.24,returned
O05873,C1037,P015,2024-05-20,2,3438.67,pending
O05874,C1031,P031,2024-06-30,1,4007.8,completed
O05875,C1406,P012,2023-12-28,1,1148.88,completed
O05876,C1462,P037,2024-05-08,3,3190.28,pending
O05877,C1838,P008,2023-02-07,1,2867.41,completed
O05878,C0945,P008,2024-05-08,1,2949.34,completed
O05879,C0593,P033,2024-02-28,1,4128.94,returned
O05880,C0929,P005,2024-03-17,1,1347.5,completed
O05881,C0227,P025,2024-06-30,1,2297.55,returned
O05882,C1123,P015,2024-06-30,2,3811.31,returned
O05883,C1405,P024,2023-08-18,1,621.69,returned
O05884,C1540,P024,2024-06-30,3,654.37,returned
O05885,C0821,P031,2023-07-20,5,3898.37,completed
O05886,C0258,P033,2023-09-10,2,4223.57,completed
O05887,C1201,P020,2024-06-30,1,3472.84,completed
O05888,C0145,P024,2024-06-30,1,639.37,pending
O05889,C1064,P034,2024-06-02,1,826.1,returned
O05890,C0295,P024,2024-06-30,1,608.9,completed
O05891,C0011,P005,2023-07-14,2,1290.73,completed
O05892,C0849,P011,2024-06-30,2,3650.85,completed
O05893,C1322,P028,2024-03-14,3,2743.86,completed
O05894,C0779,P009,2024-06-30,1,1300.12,returned
O05895,C0415,P003,2024-06-30,1,3473.9,completed
O05896,C0527,P004,2024-03-17,1,2560.11,completed
O05897,C1161,P016,2024-06-30,3,3940.59,completed
O05898,C1888,P033,2023-06-19,1,3642.79,completed
O05899,C0516,P035,2023-10-21,1,1265.27,completed
O05900,C0761,P019,2023-12-25,1,3588.35,completed
O05901,C0704,P018,2023-12-13,1,1802.64,completed
O05902,C0710,P034,2024-06-30,1,761.68,returned
O05903,C1962,P035,2024-06-30,1,1260.89,completed
O05904,C1345,P022,2024-06-30,1,1001.97,returned
O05905,C1872,P028,2024-06-08,5,2730.85,completed
O05906,C1655,P037,2024-04-06,1,3215.18,pending
O05907,C0896,P017,2024-06-30,1,3051.35,completed
O05908,C0670,P025,2024-05-12,4,2450.04,pending
O05909,C1259,P008,2024-06-30,3,2925.47,returned
O05910,C0265,P028,2024-06-30,4,2758.12,returned
O05911,C0863,P011,2024-06-30,2,3566.75,pending
O05912,C0582,P028,2022-07-25,2,2783.69,completed
O05913,C0994,P030,2024-06-30,1,880.03,pending
O05914,C1816,P006,2024-06-03,3,1064.01,returned
O05915,C1666,P039,2024-05-22,3,3589.47,pending
O05916,C0641,P009,2024-05-08,3,1166.08,returned
O05917,C0326,P009,2024-06-30,1,1300.05,completed
O05918,C1305,P037,2023-11-29,1,2915.24,completed
O05919,C1498,P011,2024-06-30,3,3815.23,completed
O05920,C0855,P012,2024-06-30,1,1135.64,completed
O05921,C0871,P014,2024-06-30,2,498.82,completed
O05922,C1389,P003,2023-05-15,2,3198.77,completed
O05923,C0785,P021,2023-06-22,1,2000.89,completed
O05924,C0030,P004,2023-10-12,2,2465.26,pending
O05925,C1550,P019,2023-09-17,1,3418.11,completed
O05926,C0126,P019,2024-04-04,2,3369.76,completed
O05927,C0101,P018,2024-06-30,1,1846.12,pending
O05928,C0435,P012,2024-05-17,2,1285.69,pending
O05929,C1246,P002,2024-06-30,1,1059.91,completed
O05930,C1901,P006,2024-06-30,1,1179.56,returned
O05931,C0992,P036,2022-08-07,1,1500.77,completed
O05932,C1923,P032,2024-01-14,1,2684.23,returned
O05933,C0894,P022,2023-11-02,1,1002.03,returned
O05934,C0261,P023,2023-11-26,1,524.15,completed
O05935,C0635,P007,2024-06-30,1,411.94,completed
O05936,C1862,P027,2024-06-04,1,1662.42,completed
O05937,C1189,P037,2024-03-13,2,2843.36,completed
O05938,C0368,P004,2023-12-07,3,2732.31,completed
O05939,C0121,P007,2024-06-30,1,369.34,completed
O05940,C1304,P037,2023-08-08,1,2858.11,pending
O05941,C1751,P040,2023-11-08,2,1062.56,completed
O05942,C1827,P029,2024-06-30,1,1085.1,pending
O05943,C0144,P039,2024-06-30,3,3694.03,completed
O05944,C0922,P039,2022-10-16,1,3762.95,completed
O05945,C1228,P037,2024-06-30,2,2958.73,returned
O05946,C1368,P019,2023-03-17,3,3309.14,completed
O05947,C0864,P012,2023-12-01,5,1123.76,returned
O05948,C1754,P021,2024-06-30,2,1842.05,completed
O05949,C1709,P013,2023-04-09,1,3531.71,returned
O05950,C0547,P017,2023-03-25,1,2813.35,pending
O05951,C1656,P038,2024-02-19,1,2351.15,completed
O05952,C1294,P030,2023-04-16,2,834.76,returned
O05953,C0816,P016,2024-03-05,1,3679.42,completed
O05954,C1736,P033,2024-06-30,4,4218.29,pending
O05955,C0655,P031,2024-06-30,1,4276.86,completed
O05956,C0386,P024,2024-06-30,1,582.1,pending
O05957,C0089,P028,2023-05-11,1,3067.01,completed
O05958,C1054,P031,2024-06-30,4,4470.04,completed
O05959,C0825,P036,2024-06-30,1,1453.88,pending
O05960,C1348,P030,2024-06-21,2,845.66,completed
O05961,C1646,P014,2023-11-28,1,539.04,returned
O05962,C0725,P027,2024-06-30,3,1714.67,completed
O05963,C0685,P027,2023-02-08,2,1660.57,returned
O05964,C0641,P014,2023-11-04,1,562.4,completed
O05965,C1675,P024,2024-06-30,1,655.34,returned
O05966,C0811,P025,2024-05-29,1,2498.01,completed
O05967,C1871,P027,2024-06-30,1,1682.42,completed
O05968,C1609,P015,2024-06-30,2,3553.15,completed
O05969,C0315,P037,2024-06-30,3,3142.32,pending
O05970,C0525,P009,2024-03-04,1,1240.99,completed
O05971,C1989,P021,2023-12-07,1,1912.9,completed
O05972,C0983,P024,2024-06-30,3,600.92,completed
O05973,C0471,P026,2024-06-30,1,1307.0,completed
O05974,C0295,P020,2024-06-30,1,3394.09,returned
O05975,C0095,P005,2024-06-30,1,1276.76,completed
O05976,C1210,P010,2023-12-08,1,2201.72,completed
O05977,C0741,P010,2024-04-13,1,2327.45,completed
O05978,C1242,P011,2023-06-26,2,3552.6,completed
O05979,C1467,P020,2024-06-30,2,3807.58,pending
O05980,C0534,P030,2024-04-09,3,908.01,pending
O05981,C1659,P013,2024-05-22,2,3555.78,returned
O05982,C1103,P019,2024-06-30,3,3492.47,pending
O05983,C0050,P029,2024-06-30,2,1102.72,returned
O05984,C0883,P025,2023-05-02,2,2448.24,completed
O05985,C0884,P001,2024-06-30,2,1812.18,completed
O05986,C0431,P027,2024-06-30,2,1811.66,completed
O05987,C1855,P034,2023-05-25,1,828.89,completed
O05988,C1613,P028,2024-06-30,1,2836.72,completed
O05989,C0773,P037,2023-04-19,3,2852.59,completed
O05990,C0671,P011,2024-06-30,1,3707.23,completed
O05991,C1471,P035,2024-03-16,3,1282.17,completed
O05992,C0970,P018,2023-06-05,1,1683.09,completed
O05993,C0519,P017,2024-06-30,4,3208.18,returned
O05994,C0815,P003,2023-10-04,1,3547.62,completed
O05995,C1228,P006,2024-06-30,2,1247.22,pending
O05996,C0811,P033,2023-04-15,3,3876.32,pending
O05997,C1425,P031,2024-06-30,4,4286.75,completed
O05998,C0557,P039,2022-09-20,4,3349.17,completed
O05999,C1545,P040,2023-01-04,1,1096.15,returned
O06000,C1274,P021,2024-06-30,1,1855.21,completed
O06001,C0560,P036,2022-06-12,5,1394.37,completed
O06002,C1780,P035,2024-06-22,1,1164.0,returned
O06003,C1187,P018,2023-08-11,1,1796.03,completed
O06004,C1322,P032,2023-04-19,5,2666.96,completed
O06005,C1294,P036,2024-06-30,3,1362.01,completed
O06006,C0328,P005,2022-12-20,1,1195.66,completed
O06007,C0370,P001,2024-04-21,2,1717.79,completed
O06008,C0746,P014,2022-09-23,1,495.36,returned
O06009,C1305,P014,2024-06-30,2,503.49,completed
O06010,C1216,P012,2024-06-30,1,1212.76,completed
O06011,C0501,P036,2024-06-30,2,1441.34,completed
O06012,C0072,P012,2023-02-28,2,1236.29,completed
O06013,C0201,P030,2024-06-30,1,856.95,pending
O06014,C1429,P001,2024-06-30,1,1649.52,completed
O06015,C1344,P006,2024-06-30,5,1133.87,completed
O06016,C1727,P012,2023-03-30,4,1284.7,pending
O06017,C0489,P014,2024-04-21,3,522.02,returned
O06018,C0233,P005,2024-06-30,1,1324.92,completed
O06019,C0892,P008,2024-06-30,1,2952.24,completed
O06020,C1839,P036,2024-06-30,1,1372.02,completed
O06021,C1092,P003,2024-06-30,3,3072.68,pending
O06022,C0487,P034,2024-06-30,1,867.41,completed
O06023,C0580,P037,2024-06-30,2,2868.48,completed
O06024,C0344,P025,2022-10-05,2,2188.1,completed
O06025,C1764,P014,2024-06-30,1,537.87,pending
O06026,C0479,P023,2023-07-03,1,544.22,completed
O06027,C0740,P003,2024-06-27,4,3091.5,completed
O06028,C0203,P030,2024-06-05,2,914.98,completed
O06029,C1084,P011,2022-08-22,4,3626.07,completed
O06030,C0208,P026,2024-01-23,1,1271.31,returned
O06031,C1891,P035,2023-11-18,1,1186.08,pending
O06032,C0015,P021,2024-06-30,1,1888.14,returned
O06033,C1792,P011,2024-03-07,1,3472.89,completed
O06034,C0350,P003,2023-04-24,2,3204.64,returned
O06035,C1405,P014,2023-09-16,2,480.85,completed
O06036,C0740,P005,2024-06-30,2,1234.09,completed
O06037,C0125,P022,2024-01-23,1,989.56,completed
O06038,C0006,P017,2023-11-29,2,2815.01,completed
O06039,C0846,P029,2024-04-09,1,1189.6,pending
O06040,C0514,P029,2024-06-30,2,1054.53,completed
O06041,C1146,P015,2024-03-18,5,3670.95,returned
O06042,C0559,P019,2024-06-30,3,3456.14,pending
