order_id,customer_id,product_id,order_date,quantity,unit_price,line_revenue,status,is_completed
O05611,C0077,P020,2024-06-30,1,3516.32,3516.32,completed,True
O05612,C1784,P019,2024-06-30,3,3766.31,11298.93,completed,True
O05613,C0788,P020,2022-09-15,3,3480.77,10442.31,completed,True
O05614,C0582,P011,2023-05-07,1,3439.94,3439.94,completed,True
O05615,C1701,P022,2023-11-18,2,1067.34,2134.68,pending,False
O05616,C1453,P011,2024-06-30,1,3482.37,3482.37,completed,True
O05617,C0009,P006,2024-06-30,3,1109.45,3328.35,completed,True
O05618,C0470,P025,2024-06-30,1,2207.14,2207.14,pending,False
O05619,C1897,P017,2023-07-17,1,2759.86,2759.86,completed,True
O05620,C0855,P016,2023-12-11,4,3717.64,14870.56,completed,True
O05621,C0106,P037,2024-06-30,5,2956.19,14780.95,returned,False
O05622,C0389,P009,2023-08-11,1,1254.62,1254.62,completed,True
O05623,C1516,P001,2024-06-30,4,1695.98,6783.92,completed,True
O05624,C0999,P026,2024-06-30,1,1360.16,1360.16,pending,False
O05625,C0692,P017,2023-08-14,2,2777.39,5554.78,completed,True
O05626,C0553,P013,2024-03-01,1,3164.95,3164.95,returned,False
O05627,C0737,P009,2022-08-06,2,1323.96,2647.92,pending,False
O05628,C1639,P022,2023-05-09,4,1051.41,4205.64,completed,True
O05629,C1131,P029,2023-02-23,2,1063.64,2127.28,completed,True
O05630,C1489,P036,2024-06-30,1,1354.55,1354.55,completed,True
O05631,C0364,P038,2023-08-15,1,2326.19,2326.19,pending,False
O05632,C1767,P007,2022-05-09,2,363.44,726.88,pending,False
O05633,C1865,P018,2024-06-30,2,1711.17,3422.34,completed,True
O05634,C0015,P014,2024-05-17,3,560.14,1680.42,returned,False
O05635,C1846,P038,2024-06-30,1,2340.49,2340.49,completed,True
O05636,C0845,P010,2024-06-30,1,2026.88,2026.88,completed,True
O05637,C1681,P002,2024-06-30,1,1065.64,1065.64,completed,True
O05638,C0312,P040,2023-03-16,4,1118.56,4474.24,completed,True
O05639,C0893,P033,2024-06-30,2,3962.43,7924.86,returned,False
O05640,C0746,P020,2024-01-20,2,3687.67,7375.34,completed,True
O05641,C0949,P039,2024-01-10,1,3579.51,3579.51,returned,False
O05642,C1817,P021,2024-06-30,4,2134.13,8536.52,returned,False
O05643,C0640,P037,2024-03-21,1,3226.77,3226.77,completed,True
O05644,C0392,P008,2023-03-13,2,2529.63,5059.26,completed,True
O05645,C0202,P004,2024-02-15,2,2699.72,5399.44,completed,True
O05646,C0210,P026,2024-06-30,3,1364.35,4093.05,completed,True
O05647,C1818,P019,2024-01-16,1,3404.91,3404.91,completed,True
O05648,C1490,P010,2023-04-26,4,2291.66,9166.64,completed,True
O05649,C0809,P026,2024-01-02,1,1264.9,1264.9,completed,True
O05650,C1599,P001,2023-05-17,5,1738.92,8694.6,completed,True
O05651,C0326,P035,2024-06-30,1,1321.84,1321.84,returned,False
O05652,C0971,P002,2023-03-17,1,1035.76,1035.76,completed,True
O05653,C1335,P038,2024-01-25,3,2491.12,7473.36,returned,False
O05654,C1451,P031,2024-06-30,1,4529.15,4529.15,returned,False
O05655,C0997,P005,2023-10-02,1,1310.71,1310.71,completed,True
O05656,C1626,P004,2024-04-13,1,2679.07,2679.07,completed,True
O05657,C1808,P005,2024-06-30,1,1315.47,1315.47,pending,False
O05658,C1464,P010,2024-06-30,1,2146.39,2146.39,completed,True
O05659,C0706,P012,2024-06-30,1,1174.18,1174.18,completed,True
O05660,C0895,P035,2024-06-30,2,1200.73,2401.46,completed,True
O05661,C0995,P015,2024-05-28,2,3478.4,6956.8,completed,True
O05662,C0450,P007,2024-02-29,3,364.01,1092.03,pending,False
O05663,C1181,P025,2024-04-10,2,2557.05,5114.1,completed,True
O05664,C1592,P036,2024-06-30,2,1462.52,2925.04,returned,False
O05665,C1812,P018,2023-02-01,1,1879.57,1879.57,completed,True
O05666,C1851,P015,2023-11-13,1,3649.9,3649.9,completed,True
O05667,C1186,P005,2024-06-30,3,1326.31,3978.93,pending,False
O05668,C1215,P006,2023-07-29,2,1123.08,2246.16,completed,True
O05669,C1449,P004,2024-06-30,1,2671.87,2671.87,completed,True
O05670,C1016,P024,2024-06-30,1,637.87,637.87,completed,True
O05671,C1160,P037,2024-06-30,2,3169.61,6339.22,returned,False
O05672,C0406,P030,2024-06-30,1,870.69,870.69,returned,False
O05673,C0257,P016,2022-03-17,2,3409.05,6818.1,completed,True
O05674,C1868,P023,2024-04-11,1,573.6,573.6,completed,True
O05675,C1132,P023,2024-06-30,1,519.35,519.35,completed,True
O05676,C1194,P022,2024-06-30,1,1071.31,1071.31,completed,True
O05677,C1450,P021,2022-07-16,2,1940.45,3880.9,completed,True
O05678,C1192,P014,2024-06-30,2,508.84,1017.68,completed,True
O05679,C0054,P027,2024-06-30,1,1663.26,1663.26,completed,True
O05680,C1763,P015,2024-06-30,1,3499.56,3499.56,pending,False
O05681,C0021,P002,2023-04-04,1,1099.44,1099.44,returned,False
O05682,C1809,P010,2024-01-28,1,2031.64,2031.64,returned,False
O05683,C1728,P030,2024-05-26,3,948.22,2844.66,completed,True
O05684,C1810,P012,2024-06-30,1,1279.89,1279.89,completed,True
O05685,C0287,P006,2024-06-30,1,1229.68,1229.68,pending,False
O05686,C1672,P037,2024-05-26,3,2954.15,8862.45,completed,True
O05687,C1382,P021,2023-04-04,4,2134.96,8539.84,completed,True
O05688,C0145,P029,2024-05-29,2,1220.29,2440.58,returned,False
O05689,C0501,P014,2024-06-30,1,504.73,504.73,completed,True
O05690,C0489,P002,2023-11-17,5,1101.69,5508.45,completed,True
O05691,C1995,P004,2024-06-06,3,2637.62,7912.86,completed,True
O05692,C1601,P017,2023-12-09,2,2748.64,5497.28,completed,True
O05693,C1668,P007,2024-06-30,2,354.62,709.24,returned,False
O05694,C0610,P024,2024-06-30,2,650.06,1300.12,completed,True
O05695,C0265,P033,2024-06-30,1,3677.6,3677.6,completed,True
O05696,C0049,P006,2024-06-30,1,1088.55,1088.55,completed,True
O05697,C1992,P005,2024-06-30,1,1289.93,1289.93,pending,False
O05698,C0913,P013,2024-06-30,1,3093.26,3093.26,pending,False
O05699,C1243,P031,2024-06-30,3,4449.11,13347.33,completed,True
O05700,C1362,P002,2024-02-21,1,1126.75,1126.75,returned,False
O05701,C0524,P014,2023-12-18,1,489.85,489.85,completed,True
O05702,C0843,P005,2024-01-09,4,1342.77,5371.08,completed,True
O05703,C1728,P001,2024-02-06,1,1830.78,1830.78,completed,True
O05704,C0409,P016,2024-01-25,1,3602.65,3602.65,returned,False
O05705,C1170,P009,2024-06-30,1,1222.75,1222.75,completed,True
O05706,C1403,P009,2024-06-30,2,1247.53,2495.06,completed,True
O05707,C0867,P030,2024-06-30,1,823.3,823.3,returned,False
O05708,C1628,P034,2022-09-15,3,831.62,2494.86,pending,False
O05709,C1928,P036,2024-06-30,1,1471.45,1471.45,returned,False
O05710,C1006,P031,2023-12-17,2,4492.63,8985.26,completed,True
O05711,C0446,P031,2024-05-22,1,3918.56,3918.56,completed,True
O05712,C1243,P006,2024-06-30,2,1170.93,2341.86,pending,False
O05713,C0935,P011,2024-06-30,1,3633.46,3633.46,completed,True
O05714,C0080,P024,2024-06-27,1,606.55,606.55,completed,True
O05715,C1515,P027,2023-07-17,4,1792.2,7168.8,completed,True
O05716,C1322,P015,2024-01-03,1,3605.95,3605.95,completed,True
O05717,C1022,P026,2024-06-30,3,1407.1,4221.3,completed,True
O05718,C0508,P007,2024-03-15,1,383.67,383.67,completed,True
O05719,C1045,P040,2024-06-30,1,1104.76,1104.76,pending,False
O05720,C1306,P016,2023-07-05,2,3834.6,7669.2,completed,True
O05721,C0741,P020,2023-04-11,2,3731.85,7463.7,pending,False
O05722,C0375,P006,2024-06-30,2,1122.6,2245.2,completed,True
O05723,C1932,P015,2023-12-30,2,3785.45,7570.9,returned,False
O05724,C0018,P004,2023-06-11,2,2733.06,5466.12,completed,True
O05725,C1573,P013,2024-06-30,1,3413.06,3413.06,completed,True
O05726,C0113,P023,2024-06-30,1,561.83,561.83,completed,True
O05727,C1548,P021,2024-01-16,1,2129.4,2129.4,completed,True
O05728,C0922,P038,2023-12-04,2,2475.97,4951.94,pending,False
O05729,C1792,P035,2024-06-30,5,1278.5,6392.5,completed,True
O05730,C1320,P007,2023-09-17,3,355.41,1066.23,completed,True
O05731,C0933,P001,2023-04-18,4,1654.16,6616.64,pending,False
O05732,C0636,P005,2024-06-30,5,1338.1,6690.5,completed,True
O05733,C0825,P029,2023-11-16,1,1136.12,1136.12,completed,True
O05734,C1828,P007,2024-06-30,4,354.89,1419.56,completed,True
O05735,C1131,P027,2024-01-07,1,1712.86,1712.86,completed,True
O05736,C1948,P010,2024-06-30,5,2028.76,10143.8,completed,True
O05737,C0616,P004,2024-06-30,2,2567.93,5135.86,returned,False
O05738,C0963,P008,2022-08-28,3,2953.7,8861.1,pending,False
O05739,C0949,P001,2024-06-30,1,1693.53,1693.53,returned,False
O05740,C1591,P019,2023-01-10,2,3389.62,6779.24,completed,True
O05741,C0950,P009,2024-06-30,1,1203.6,1203.6,returned,False
O05742,C1583,P037,2024-06-30,5,3210.09,16050.45,completed,True
O05743,C1231,P004,2024-06-30,3,2599.32,7797.96,completed,True
O05744,C0535,P033,2023-04-24,5,4143.18,20715.9,returned,False
O05745,C1279,P033,2024-06-30,4,3996.28,15985.12,completed,True
O05746,C0828,P011,2024-06-30,1,3348.39,3348.39,pending,False
O05747,C0249,P013,2024-06-30,1,3334.76,3334.76,completed,True
O05748,C0502,P016,2023-04-15,1,3560.82,3560.82,completed,True
O05749,C1412,P024,2023-11-23,1,661.29,661.29,completed,True
O05750,C0950,P039,2024-06-30,1,3667.07,3667.07,completed,True
O05751,C0045,P018,2024-06-30,1,1845.82,1845.82,completed,True
O05752,C0406,P023,2024-06-30,4,575.82,2303.28,returned,False
O05753,C0607,P022,2023-04-24,1,959.11,959.11,completed,True
O05754,C1793,P010,2024-05-03,1,2010.19,2010.19,completed,True
O05755,C0529,P005,2023-05-13,1,1349.23,1349.23,completed,True
O05756,C1311,P002,2024-06-30,1,1099.0,1099.0,completed,True
O05757,C1510,P038,2023-03-22,1,2608.63,2608.63,completed,True
O05758,C1785,P012,2024-02-27,1,1250.19,1250.19,completed,True
O05759,C0336,P028,2024-03-23,3,2818.72,8456.16,completed,True
O05760,C1533,P013,2024-06-30,2,3420.1,6840.2,completed,True
O05761,C1588,P008,2024-02-13,1,2700.25,2700.25,completed,True
O05762,C1369,P037,2024-06-30,2,2933.43,5866.86,completed,True
O05763,C0847,P006,2024-06-30,2,1222.96,2445.92,completed,True
O05764,C0645,P029,2024-02-19,3,1229.28,3687.84,completed,True
O05765,C1097,P026,2022-11-14,2,1405.32,2810.64,pending,False
O05766,C0756,P035,2024-01-18,1,1332.41,1332.41,pending,False
O05767,C1674,P020,2024-05-16,5,3392.98,16964.9,completed,True
O05768,C0274,P023,2024-06-09,2,556.88,1113.76,completed,True
O05769,C1047,P014,2024-06-30,4,541.16,2164.64,completed,True
O05770,C1794,P011,2024-06-20,2,3353.06,6706.12,completed,True
O05771,C1897,P021,2023-12-23,1,1987.55,1987.55,pending,False
O05772,C0181,P029,2024-05-16,3,1111.94,3335.82,completed,True
O05773,C1868,P023,2023-01-09,1,566.71,566.71,returned,False
O05774,C1009,P031,2023-09-09,1,4397.64,4397.64,completed,True
O05775,C1159,P017,2023-12-13,3,2854.34,8563.02,completed,True
O05776,C0875,P004,2023-10-15,1,2339.47,2339.47,pending,False
O05777,C1090,P009,2023-07-19,1,1237.48,1237.48,completed,True
O05778,C1967,P030,2024-06-30,1,863.37,863.37,completed,True
O05779,C1018,P038,2024-06-30,1,2649.84,2649.84,pending,False
O05780,C0721,P019,2024-06-30,2,3479.21,6958.42,pending,False
O05781,C0207,P008,2023-08-13,1,2894.5,2894.5,completed,True
O05782,C0959,P024,2024-06-30,1,680.82,680.82,completed,True
O05783,C1236,P003,2024-04-13,1,3277.3,3277.3,pending,False
O05784,C1708,P015,2024-06-30,1,3660.39,3660.39,completed,True
O05785,C0960,P029,2024-01-07,2,1118.66,2237.32,completed,True
O05786,C0739,P007,2024-02-16,2,371.96,743.92,completed,True
O05787,C1405,P004,2023-11-12,1,2489.11,2489.11,completed,True
O05788,C1536,P038,2024-06-30,1,2564.11,2564.11,pending,False
O05789,C1042,P017,2024-05-24,4,3188.71,12754.84,returned,False
O05790,C1141,P023,2023-10-11,1,586.37,586.37,returned,False
O05791,C0186,P038,2024-06-30,4,2522.02,10088.08,completed,True
O05792,C0689,P039,2022-12-27,2,3711.73,7423.46,pending,False
O05793,C0726,P033,2024-06-30,4,3740.03,14960.12,completed,True
O05794,C1487,P032,2023-03-18,2,2533.13,5066.26,completed,True
O05795,C0900,P034,2022-12-14,1,864.81,864.81,completed,True
O05796,C1848,P011,2023-04-24,1,3903.21,3903.21,returned,False
O05797,C1767,P009,2023-11-23,1,1149.05,1149.05,returned,False
O05798,C1881,P002,2022-10-06,3,1061.14,3183.42,completed,True
O05799,C0570,P022,2024-06-30,2,952.71,1905.42,completed,True
O05800,C1132,P015,2024-06-30,2,3849.11,7698.22,completed,True
O05801,C0718,P009,2022-11-08,2,1288.93,2577.86,pending,False
O05802,C1472,P011,2024-02-26,1,3791.36,3791.36,completed,True
O05803,C1391,P022,2024-03-31,2,964.34,1928.68,pending,False
O05804,C1471,P029,2023-06-06,3,1211.42,3634.26,returned,False
O05805,C0987,P012,2023-09-29,1,1158.58,1158.58,completed,True
O05806,C0445,P030,2023-05-30,1,923.85,923.85,returned,False
O05807,C1066,P039,2024-06-30,1,3627.08,3627.08,completed,True
O05808,C0164,P008,2024-01-16,1,2579.64,2579.64,completed,True
O05809,C1003,P011,2024-05-27,1,3449.26,3449.26,completed,True
O05810,C1954,P034,2024-06-30,1,868.42,868.42,returned,False
O05811,C1990,P014,2024-06-13,4,484.66,1938.64,completed,True
O05812,C0976,P008,2023-11-01,5,2676.58,13382.9,completed,True
O05813,C1148,P036,2023-12-17,1,1472.02,1472.02,completed,True
O05814,C0063,P037,2024-06-30,5,2806.16,14030.8,pending,False
O05815,C0430,P030,2024-03-19,1,929.87,929.87,completed,True
O05816,C0216,P040,2022-12-18,1,1038.15,1038.15,completed,True
O05817,C1928,P020,2023-11-05,2,3316.82,6633.64,completed,True
O05818,C1402,P030,2024-05-13,2,953.93,1907.86,pending,False
O05819,C1309,P002,2024-05-26,2,1085.28,2170.56,completed,True
O05820,C0001,P004,2024-06-30,1,2407.12,2407.12,pending,False
O05821,C1342,P031,2024-06-30,1,3973.26,3973.26,completed,True
O05822,C1070,P018,2024-06-30,1,1698.28,1698.28,completed,True
O05823,C1168,P003,2023-05-03,1,3156.74,3156.74,completed,True
O05824,C1661,P040,2024-03-28,2,1086.3,2172.6,completed,True
O05825,C0236,P024,2024-06-30,1,644.27,644.27,completed,True
O05826,C0343,P001,2023-11-10,3,1808.03,5424.09,pending,False
O05827,C0117,P001,2023-12-18,4,1730.16,6920.64,completed,True
O05828,C0953,P001,2023-03-09,1,1879.13,1879.13,completed,True
O05829,C0250,P002,2024-02-02,1,1103.36,1103.36,pending,False
O05830,C0867,P023,2024-06-30,2,573.62,1147.24,completed,True
O05831,C0698,P035,2024-06-30,1,1360.9,1360.9,pending,False
O05832,C0694,P007,2024-06-30,1,356.14,356.14,pending,False
O05833,C1698,P012,2024-05-09,4,1194.19,4776.76,pending,False
O05834,C0597,P026,2024-06-30,1,1286.09,1286.09,returned,False
O05835,C1957,P007,2024-01-23,2,361.24,722.48,completed,True
O05836,C0081,P015,2024-06-30,2,3450.11,6900.22,completed,True
O05837,C1871,P017,2023-03-11,4,2806.52,11226.08,returned,False
O05838,C1796,P017,2024-03-13,2,3184.48,6368.96,pending,False
O05839,C1782,P037,2024-06-30,4,2833.1,11332.4,returned,False
O05840,C0920,P003,2024-06-30,1,3524.56,3524.56,pending,False
O05841,C1377,P027,2024-06-30,2,1772.08,3544.16,completed,True
O05842,C1092,P029,2024-06-30,1,1059.3,1059.3,completed,True
O05843,C0112,P028,2023-11-22,1,2686.42,2686.42,returned,False
O05844,C0594,P033,2024-06-29,1,3780.28,3780.28,pending,False
O05845,C0922,P040,2023-12-26,4,1042.38,4169.52,returned,False
O05846,C0108,P011,2022-04-25,1,3460.47,3460.47,completed,True
O05847,C0884,P023,2024-06-30,2,557.28,1114.56,completed,True
O05848,C1898,P016,2024-06-30,5,3665.44,18327.2,completed,True
O05849,C0554,P001,2023-08-15,1,1788.16,1788.16,pending,False
O05850,C0412,P023,2024-06-08,1,549.39,549.39,returned,False
O05851,C0765,P038,2024-06-30,1,2466.3,2466.3,pending,False
O05852,C0286,P015,2024-04-23,2,3844.2,7688.4,completed,True
O05853,C0962,P022,2024-06-28,3,955.77,2867.31,completed,True
O05854,C0798,P012,2024-06-30,5,1147.56,5737.8,completed,True
O05855,C0010,P036,2024-06-28,3,1448.77,4346.31,pending,False
O05856,C1767,P023,2023-08-23,3,514.35,1543.05,completed,True
O05857,C0291,P020,2024-06-30,1,3736.72,3736.72,returned,False
O05858,C0041,P038,2022-07-22,2,2584.33,5168.66,completed,True
O05859,C1793,P032,2023-06-15,3,2501.21,7503.63,pending,False
O05860,C0095,P014,2024-06-30,1,555.11,555.11,completed,True
O05861,C0150,P026,2024-04-02,1,1288.52,1288.52,pending,False
O05862,C1056,P028,2023-03-01,2,2864.14,5728.28,pending,False
O05863,C1823,P039,2024-06-30,5,3456.06,17280.3,returned,False
O05864,C1672,P032,2022-09-25,3,2591.97,7775.91,completed,True
O05865,C1022,P025,2024-05-12,1,2290.34,2290.34,completed,True
O05866,C0507,P003,2024-06-24,5,3465.21,17326.05,pending,False
O05867,C0163,P032,2024-01-30,5,2790.01,13950.05,completed,True
O05868,C0404,P036,2023-02-18,1,1496.67,1496.67,returned,False
O05869,C0489,P030,2024-06-30,1,936.37,936.37,completed,True
O05870,C1827,P032,2024-06-30,3,2764.79,8294.37,completed,True
O05871,C0523,P033,2023-08-27,1,3707.14,3707.14,completed,True
O05872,C0595,P032,2023-09-30,1,2527.24,2527.24,returned,False
O05873,C1037,P015,2024-05-20,2,3438.67,6877.34,pending,False
O05874,C1031,P031,2024-06-30,1,4007.8,4007.8,completed,True
O05875,C1406,P012,2023-12-28,1,1148.88,1148.88,completed,True
O05876,C1462,P037,2024-05-08,3,3190.28,9570.84,pending,False
O05877,C1838,P008,2023-02-07,1,2867.41,2867.41,completed,True
O05878,C0945,P008,2024-05-08,1,2949.34,2949.34,completed,True
O05879,C0593,P033,2024-02-28,1,4128.94,4128.94,returned,False
O05880,C0929,P005,2024-03-17,1,1347.5,1347.5,completed,True
O05881,C0227,P025,2024-06-30,1,2297.55,2297.55,returned,False
O05882,C1123,P015,2024-06-30,2,3811.31,7622.62,returned,False
O05883,C1405,P024,2023-08-18,1,621.69,621.69,returned,False
O05884,C1540,P024,2024-06-30,3,654.37,1963.11,returned,False
O05885,C0821,P031,2023-07-20,5,3898.37,19491.85,completed,True
O05886,C0258,P033,2023-09-10,2,4223.57,8447.14,completed,True
O05887,C1201,P020,2024-06-30,1,3472.84,3472.84,completed,True
O05888,C0145,P024,2024-06-30,1,639.37,639.37,pending,False
O05889,C1064,P034,2024-06-02,1,826.1,826.1,returned,False
O05890,C0295,P024,2024-06-30,1,608.9,608.9,completed,True
O05891,C0011,P005,2023-07-14,2,1290.73,2581.46,completed,True
O05892,C0849,P011,2024-06-30,2,3650.85,7301.7,completed,True
O05893,C1322,P028,2024-03-14,3,2743.86,8231.58,completed,True
O05894,C0779,P009,2024-06-30,1,1300.12,1300.12,returned,False
O05895,C0415,P003,2024-06-30,1,3473.9,3473.9,completed,True
O05896,C0527,P004,2024-03-17,1,2560.11,2560.11,completed,True
O05897,C1161,P016,2024-06-30,3,3940.59,11821.77,completed,True
O05898,C1888,P033,2023-06-19,1,3642.79,3642.79,completed,True
O05899,C0516,P035,2023-10-21,1,1265.27,1265.27,completed,True
O05900,C0761,P019,2023-12-25,1,3588.35,3588.35,completed,True
O05901,C0704,P018,2023-12-13,1,1802.64,1802.64,completed,True
O05902,C0710,P034,2024-06-30,1,761.68,761.68,returned,False
O05903,C1962,P035,2024-06-30,1,1260.89,1260.89,completed,True
O05904,C1345,P022,2024-06-30,1,1001.97,1001.97,returned,False
O05905,C1872,P028,2024-06-08,5,2730.85,13654.25,completed,True
O05906,C1655,P037,2024-04-06,1,3215.18,3215.18,pending,False
O05907,C0896,P017,2024-06-30,1,3051.35,3051.35,completed,True
O05908,C0670,P025,2024-05-12,4,2450.04,9800.16,pending,False
O05909,C1259,P008,2024-06-30,3,2925.47,8776.41,returned,False
O05910,C0265,P028,2024-06-30,4,2758.12,11032.48,returned,False
O05911,C0863,P011,2024-06-30,2,3566.75,7133.5,pending,False
O05912,C0582,P028,2022-07-25,2,2783.69,5567.38,completed,True
O05913,C0994,P030,2024-06-30,1,880.03,880.03,pending,False
O05914,C1816,P006,2024-06-03,3,1064.01,3192.03,returned,False
O05915,C1666,P039,2024-05-22,3,3589.47,10768.41,pending,False
O05916,C0641,P009,2024-05-08,3,1166.08,3498.24,returned,False
O05917,C0326,P009,2024-06-30,1,1300.05,1300.05,completed,True
O05918,C1305,P037,2023-11-29,1,2915.24,2915.24,completed,True
O05919,C1498,P011,2024-06-30,3,3815.23,11445.69,completed,True
O05920,C0855,P012,2024-06-30,1,1135.64,1135.64,completed,True
O05921,C0871,P014,2024-06-30,2,498.82,997.64,completed,True
O05922,C1389,P003,2023-05-15,2,3198.77,6397.54,completed,True
O05923,C0785,P021,2023-06-22,1,2000.89,2000.89,completed,True
O05924,C0030,P004,2023-10-12,2,2465.26,4930.52,pending,False
O05925,C1550,P019,2023-09-17,1,3418.11,3418.11,completed,True
O05926,C0126,P019,2024-04-04,2,3369.76,6739.52,completed,True
O05927,C0101,P018,2024-06-30,1,1846.12,1846.12,pending,False
O05928,C0435,P012,2024-05-17,2,1285.69,2571.38,pending,False
O05929,C1246,P002,2024-06-30,1,1059.91,1059.91,completed,True
O05930,C1901,P006,2024-06-30,1,1179.56,1179.56,returned,False
O05931,C0992,P036,2022-08-07,1,1500.77,1500.77,completed,True
O05932,C1923,P032,2024-01-14,1,2684.23,2684.23,returned,False
O05933,C0894,P022,2023-11-02,1,1002.03,1002.03,returned,False
O05934,C0261,P023,2023-11-26,1,524.15,524.15,completed,True
O05935,C0635,P007,2024-06-30,1,411.94,411.94,completed,True
O05936,C1862,P027,2024-06-04,1,1662.42,1662.42,completed,True
O05937,C1189,P037,2024-03-13,2,2843.36,5686.72,completed,True
O05938,C0368,P004,2023-12-07,3,2732.31,8196.93,completed,True
O05939,C0121,P007,2024-06-30,1,369.34,369.34,completed,True
O05940,C1304,P037,2023-08-08,1,2858.11,2858.11,pending,False
O05941,C1751,P040,2023-11-08,2,1062.56,2125.12,completed,True
O05942,C1827,P029,2024-06-30,1,1085.1,1085.1,pending,False
O05943,C0144,P039,2024-06-30,3,3694.03,11082.09,completed,True
O05944,C0922,P039,2022-10-16,1,3762.95,3762.95,completed,True
O05945,C1228,P037,2024-06-30,2,2958.73,5917.46,returned,False
O05946,C1368,P019,2023-03-17,3,3309.14,9927.42,completed,True
O05947,C0864,P012,2023-12-01,5,1123.76,5618.8,returned,False
O05948,C1754,P021,2024-06-30,2,1842.05,3684.1,completed,True
O05949,C1709,P013,2023-04-09,1,3531.71,3531.71,returned,False
O05950,C0547,P017,2023-03-25,1,2813.35,2813.35,pending,False
O05951,C1656,P038,2024-02-19,1,2351.15,2351.15,completed,True
O05952,C1294,P030,2023-04-16,2,834.76,1669.52,returned,False
O05953,C0816,P016,2024-03-05,1,3679.42,3679.42,completed,True
O05954,C1736,P033,2024-06-30,4,4218.29,16873.16,pending,False
O05955,C0655,P031,2024-06-30,1,4276.86,4276.86,completed,True
O05956,C0386,P024,2024-06-30,1,582.1,582.1,pending,False
O05957,C0089,P028,2023-05-11,1,3067.01,3067.01,completed,True
O05958,C1054,P031,2024-06-30,4,4470.04,17880.16,completed,True
O05959,C0825,P036,2024-06-30,1,1453.88,1453.88,pending,False
O05960,C1348,P030,2024-06-21,2,845.66,1691.32,completed,True
O05961,C1646,P014,2023-11-28,1,539.04,539.04,returned,False
O05962,C0725,P027,2024-06-30,3,1714.67,5144.01,completed,True
O05963,C0685,P027,2023-02-08,2,1660.57,3321.14,returned,False
O05964,C0641,P014,2023-11-04,1,562.4,562.4,completed,True
O05965,C1675,P024,2024-06-30,1,655.34,655.34,returned,False
O05966,C0811,P025,2024-05-29,1,2498.01,2498.01,completed,True
O05967,C1871,P027,2024-06-30,1,1682.42,1682.42,completed,True
O05968,C1609,P015,2024-06-30,2,3553.15,7106.3,completed,True
O05969,C0315,P037,2024-06-30,3,3142.32,9426.96,pending,False
O05970,C0525,P009,2024-03-04,1,1240.99,1240.99,completed,True
O05971,C1989,P021,2023-12-07,1,1912.9,1912.9,completed,True
O05972,C0983,P024,2024-06-30,3,600.92,1802.76,completed,True
O05973,C0471,P026,2024-06-30,1,1307.0,1307.0,completed,True
O05974,C0295,P020,2024-06-30,1,3394.09,3394.09,returned,False
O05975,C0095,P005,2024-06-30,1,1276.76,1276.76,completed,True
O05976,C1210,P010,2023-12-08,1,2201.72,2201.72,completed,True
O05977,C0741,P010,2024-04-13,1,2327.45,2327.45,completed,True
O05978,C1242,P011,2023-06-26,2,3552.6,7105.2,completed,True
O05979,C1467,P020,2024-06-30,2,3807.58,7615.16,pending,False
O05980,C0534,P030,2024-04-09,3,908.01,2724.03,pending,False
O05981,C1659,P013,2024-05-22,2,3555.78,7111.56,returned,False
O05982,C1103,P019,2024-06-30,3,3492.47,10477.41,pending,False
O05983,C0050,P029,2024-06-30,2,1102.72,2205.44,returned,False
O05984,C0883,P025,2023-05-02,2,2448.24,4896.48,completed,True
O05985,C0884,P001,2024-06-30,2,1812.18,3624.36,completed,True
O05986,C0431,P027,2024-06-30,2,1811.66,3623.32,completed,True
O05987,C1855,P034,2023-05-25,1,828.89,828.89,completed,True
O05988,C1613,P028,2024-06-30,1,2836.72,2836.72,completed,True
O05989,C0773,P037,2023-04-19,3,2852.59,8557.77,completed,True
O05990,C0671,P011,2024-06-30,1,3707.23,3707.23,completed,True
O05991,C1471,P035,2024-03-16,3,1282.17,3846.51,completed,True
O05992,C0970,P018,2023-06-05,1,1683.09,1683.09,completed,True
O05993,C0519,P017,2024-06-30,4,3208.18,12832.72,returned,False
O05994,C0815,P003,2023-10-04,1,3547.62,3547.62,completed,True
O05995,C1228,P006,2024-06-30,2,1247.22,2494.44,pending,False
O05996,C0811,P033,2023-04-15,3,3876.32,11628.96,pending,False
O05997,C1425,P031,2024-06-30,4,4286.75,17147.0,completed,True
O05998,C0557,P039,2022-09-20,4,3349.17,13396.68,completed,True
O05999,C1545,P040,2023-01-04,1,1096.15,1096.15,returned,False
O06000,C1274,P021,2024-06-30,1,1855.21,1855.21,completed,True
O06001,C0560,P036,2022-06-12,5,1394.37,6971.85,completed,True
O06002,C1780,P035,2024-06-22,1,1164.0,1164.0,returned,False
O06003,C1187,P018,2023-08-11,1,1796.03,1796.03,completed,True
O06004,C1322,P032,2023-04-19,5,2666.96,13334.8,completed,True
O06005,C1294,P036,2024-06-30,3,1362.01,4086.03,completed,True
O06006,C0328,P005,2022-12-20,1,1195.66,1195.66,completed,True
O06007,C0370,P001,2024-04-21,2,1717.79,3435.58,completed,True
O06008,C0746,P014,2022-09-23,1,495.36,495.36,returned,False
O06009,C1305,P014,2024-06-30,2,503.49,1006.98,completed,True
O06010,C1216,P012,2024-06-30,1,1212.76,1212.76,completed,True
O06011,C0501,P036,2024-06-30,2,1441.34,2882.68,completed,True
O06012,C0072,P012,2023-02-28,2,1236.29,2472.58,completed,True
